DEPTH,GR ,PEFZ,RT_HRLT ,RHOZ,TNPH,DTCO,DTSM_fast,DTSM_slow
ft,GAPI,PE,ohms,g/cc,V/V,ft/s,ft/s,ft/s
11383.5,67.6589,3.7796,0.88915867,2.5981,0.098,69.4986,118.2483,119.2491
11384,79.8304,3.7457,0.889898825,2.5855,0.1184,72.5025,122.0159,122.9676
11384.5,88.0648,3.7028,0.89854161,2.5671,0.1332,74.1479,124.9997,125.8888
11385,89.6456,3.6706,0.895708114,2.5528,0.1281,74.53,127.6218,128.5541
11385.5,90.1822,3.6487,0.871363209,2.5482,0.1297,75.1636,130.6721,131.7119
11386,91.9603,3.6727,0.952206792,2.5482,0.144,77.1631,134.903,135.9643
11386.5,100.1108,3.7549,1.005784328,2.5391,0.1619,81.4089,139.8856,140.8099
11387,117.6102,3.9036,1.094597939,2.5172,0.1864,86.6463,143.9899,144.5319
11387.5,140.4232,4.0383,1.129164749,2.4966,0.1981,88.2697,145.7933,145.9998
11388,155.4092,4.1161,1.170065652,2.4894,0.2028,88.018,144.3235,145.1925
11388.5,152.9818,4.1381,1.223244065,2.4954,0.1945,86.4219,141.4825,142.347
11389,137.6919,4.1706,1.37204992,2.5062,0.1806,84.387,138.7148,138.966
11389.5,119.4398,4.2481,1.42231828,2.5131,0.1724,82.7329,134.7656,134.9614
11390,107.6665,4.3821,1.353136339,2.5169,0.1636,80.1874,131.9073,132.1579
11390.5,102.6338,4.5515,1.5236185,2.5381,0.148,73.8531,124.2729,124.8507
11391,85.9331,4.8233,1.564517527,2.5943,0.0936,65.0278,117.039,118.2803
11391.5,64.9864,5.0692,1.460684099,2.6545,0.0688,60.6321,113.0418,114.3719
11392,57.693,5.1137,1.306032806,2.6632,0.0629,62.3587,115.5197,116.7395
11392.5,78.4535,4.9188,1.381042482,2.6168,0.0883,70.7088,120.7171,121.6018
11393,104.9743,4.6065,1.371225104,2.5702,0.1046,77.0831,124.2691,124.4768
11393.5,111.8609,4.3943,1.394076765,2.5563,0.1284,79.0628,123.5576,123.8132
11394,102.1834,4.2187,1.278878386,2.5722,0.125,76.6153,118.8367,119.1017
11394.5,84.7889,4.1587,1.553300706,2.5865,0.1021,71.2264,112.5979,112.847
11395,67.6744,4.1911,1.680667499,2.6056,0.0783,66.1625,107.584,107.8018
11395.5,52.1198,4.2419,1.683991457,2.6276,0.0661,60.7771,105.2155,105.7727
11396,45.6981,4.2005,1.57395274,2.644,0.0643,59.2038,106.5841,107.2112
11396.5,49.8155,4.0635,1.274137751,2.6422,0.0739,63.4711,108.7327,109.4474
11397,63.043,3.979,1.164693911,2.6162,0.0955,67.0955,112.7146,113.2924
11397.5,70.6753,3.9946,1.287040825,2.5977,0.1015,69.1616,116.6777,116.777
11398,77.0453,4.1391,1.252602087,2.575,0.1008,71.347,120.6664,120.933
11398.5,82.516,4.2806,1.124927228,2.5598,0.1131,74.0029,125.3409,125.6828
11399,93.9311,4.3658,1.281643225,2.5461,0.1346,76.0156,128.3767,129.0056
11399.5,103.8479,4.3545,1.494741886,2.5448,0.145,78.8083,130.0364,130.5764
11400,112.975,4.3171,1.678209255,2.5405,0.1533,79.786,129.9522,130.0762
11400.5,116.9328,4.2823,1.841114281,2.5325,0.1604,77.8094,127.386,127.8733
11401,113.1096,4.2669,1.853800752,2.5351,0.1573,77.4441,122.258,123.0542
11401.5,95.6599,4.3315,1.800086,2.5525,0.1307,72.3346,117.6562,118.0286
11402,77.1094,4.4356,1.773211246,2.5757,0.1032,66.0526,115.1962,115.4677
11402.5,66.1156,4.4943,1.532212765,2.5889,0.0811,67.2563,114.5828,114.7486
11403,72.9904,4.4472,1.482240681,2.5851,0.0843,67.3776,117.9276,117.9635
11403.5,81.3466,4.3378,1.616786918,2.5688,0.1005,70.9852,120.6871,120.8501
11404,90.6217,4.2484,1.6798273,2.5503,0.1096,73.1228,123.0987,123.4374
11404.5,96.4203,4.1984,1.622032493,2.5384,0.1109,74.9327,125.1156,125.1398
11405,114.1372,4.1387,1.557479291,2.5332,0.1187,77.728,124.7155,125.1128
11405.5,123.1892,4.1332,1.605521062,2.5264,0.134,78.5417,122.7359,123.6512
11406,117.8635,4.1386,1.678427596,2.5418,0.1326,76.5832,118.1858,119.5263
11406.5,96.6388,4.2207,1.831259991,2.5793,0.1058,71.1985,113.8062,115.0513
11407,75.1915,4.3486,1.862627194,2.6235,0.0806,64.039,112.9264,113.8174
11407.5,60.3915,4.464,1.633106527,2.6326,0.0734,63.5131,116.1291,116.3558
11408,63.0949,4.4811,1.394553413,2.5922,0.0895,67.7388,123.1094,123.926
11408.5,84.1877,4.2989,1.389217133,2.5449,0.1242,73.9158,130.3035,131.0403
11409,112.8793,4.0869,1.441288295,2.5104,0.1559,81.8327,134.238,134.7384
11409.5,144.3057,3.9887,1.556622313,2.5035,0.1725,82.1607,135.771,136.1831
11410,147.6517,4.1002,1.60026613,2.5037,0.1802,80.9115,134.6567,135.3587
11410.5,145.6531,4.2856,1.606894046,2.5097,0.1745,80.7059,134.439,135.5851
11411,144.2827,4.3825,1.509359001,2.5119,0.1757,81.8019,135.0434,136.4488
11411.5,144.6232,4.3151,1.263944344,2.5132,0.1808,82.9458,134.8009,135.4885
11412,139.2515,4.1647,1.210943689,2.5208,0.1811,81.5414,131.3691,132.0374
11412.5,127.0662,4.0614,1.32766988,2.5357,0.1717,78.1737,124.4863,126.1759
11413,100.4374,4.0401,1.402283914,2.5524,0.1412,71.2576,115.9314,117.6773
11413.5,77.6334,4.0908,1.624490012,2.5704,0.1097,63.2581,110.1992,111.0072
11414,65.2552,4.1839,1.725585054,2.5925,0.0813,62.2462,109.1515,109.2961
11414.5,81.2074,4.3246,1.711298849,2.5997,0.0929,64.9219,110.0977,110.9105
11415,111.3958,4.3928,1.524586417,2.5839,0.1294,72.3931,114.64,116.1691
11415.5,141.9387,4.3432,1.38395317,2.5532,0.1924,79.674,120.8871,122.0202
11416,137.6276,4.231,1.230614943,2.5389,0.1676,76.045,124.2855,124.7056
11416.5,123.7834,4.2148,1.397515756,2.5448,0.1412,74.095,124.73,124.97
11417,97.8568,4.317,1.249537586,2.5596,0.1202,71.3696,123.5335,123.9065
11417.5,84.491,4.3742,1.092794658,2.5747,0.1141,71.4239,123.1011,123.7117
11418,89.3495,4.3466,1.001653248,2.5729,0.121,74.5563,125.3151,125.8018
11418.5,99.3503,4.2362,0.992481719,2.5699,0.1381,76.951,127.9733,128.0467
11419,103.7319,4.1218,0.983376507,2.574,0.1496,76.8581,129.1377,129.2869
11419.5,102.9337,4.0345,0.983849781,2.5836,0.1437,75.1434,128.5249,128.6116
11420,101.6383,3.9363,0.972056042,2.5925,0.1338,73.9317,127.0987,127.2238
11420.5,100.7496,3.8978,0.889958699,2.5819,0.1225,74.4784,125.6945,125.7947
11421,99.2958,3.8707,0.920920871,2.5688,0.1255,74.4844,122.9394,123.6565
11421.5,91.6316,3.8704,1.142659721,2.5576,0.1305,73.3422,119.3456,120.6578
11422,77.4296,3.8932,1.326334222,2.5527,0.1115,70.4687,117.2371,118.8269
11422.5,66.6527,3.9078,1.285338081,2.5621,0.0866,68.0149,113.8356,115.3441
11423,64.927,3.9055,1.084258036,2.587,0.081,68.4033,113.4349,114.1881
11423.5,73.0785,3.833,0.872489764,2.6004,0.0972,70.5859,117.2891,117.6513
11424,81.9591,3.7722,0.7781561,2.6001,0.125,72.4291,118.9974,119.7931
11424.5,82.366,3.7985,0.839627416,2.5896,0.1372,71.594,117.9423,118.8501
11425,71.8336,3.9091,1.079145777,2.6005,0.1093,68.0777,114.7708,115.1043
11425.5,58.916,3.996,1.095255155,2.6143,0.0863,65.0467,109.1651,109.7507
11426,55.6279,3.963,1.024793013,2.6116,0.0706,65.4651,109.2088,109.9539
11426.5,64.0983,3.8382,0.945961835,2.5908,0.0704,67.9298,112.3997,113.2504
11427,77.1512,3.7114,1.000553373,2.567,0.0743,70.4336,114.8007,115.6767
11427.5,88.1605,3.6382,1.032463225,2.5511,0.0871,72.5618,118.2852,118.9483
11428,91.0051,3.5956,0.885729084,2.5491,0.0944,72.6031,119.4277,119.6264
11428.5,83.3463,3.5435,0.90795346,2.5541,0.1046,71.6527,118.2566,118.3548
11429,71.1614,3.4911,0.973606007,2.5573,0.0998,70.2249,116.4148,116.4895
11429.5,62.7111,3.4647,1.034073505,2.5559,0.0884,69.1033,115.5064,115.9312
11430,65.5131,3.4914,0.933681715,2.5479,0.0838,70.388,116.7533,117.8221
11430.5,76.5594,3.52,0.701812261,2.546,0.0883,71.9873,120.2571,121.6676
11431,87.8971,3.5265,0.630774562,2.5444,0.1174,74.6973,125.4377,126.8406
11431.5,92.7691,3.5076,0.696291109,2.5466,0.1352,76.9308,128.5249,129.7295
11432,98.4735,3.5071,0.732248408,2.5496,0.1473,78.1486,130.767,131.1109
11432.5,98.0633,3.5405,0.740788484,2.5639,0.1514,76.8481,128.2238,128.9042
11433,86.4395,3.613,0.900507118,2.5898,0.1165,70.9332,121.167,123.0319
11433.5,65.6735,3.7138,0.933003271,2.6149,0.0875,65.0631,112.7377,115.6013
11434,50.9118,3.7524,0.818820167,2.6273,0.0711,63.1092,108.1115,109.9198
11434.5,50.0681,3.6967,0.785810497,2.6182,0.0737,64.8636,107.4422,108.8679
11435,56.6874,3.5733,0.767924073,2.599,0.0779,67.8453,109.6399,111.3529
11435.5,57.3015,3.4865,0.742863173,2.5718,0.0843,69.7531,113.7179,115.2817
11436,57.1937,3.4564,0.733492581,2.5422,0.0877,70.7786,118.0404,118.5282
11436.5,56.1999,3.4157,0.728225748,2.5217,0.0908,71.5818,120.5216,121.3033
11437,61.8524,3.3658,0.705513229,2.5173,0.0916,72.3009,122.163,123.3228
11437.5,64.6972,3.3171,0.686601864,2.5239,0.0926,73.1106,123.3937,124.2192
11438,67.2531,3.3207,0.728365796,2.5258,0.0957,73.4942,123.9581,124.3139
11438.5,62.2065,3.339,0.775092335,2.5282,0.095,72.6936,124.2428,124.4001
11439,65.1673,3.3902,0.757316527,2.5304,0.0935,72.7684,125.2401,126.0219
11439.5,76.042,3.4752,0.71673368,2.5375,0.097,74.7928,127.2593,128.9766
11440,98.8738,3.5388,0.68960983,2.5494,0.1214,77.3006,129.0385,131.5532
11440.5,110.9039,3.5212,0.634532889,2.5639,0.1484,76.869,128.9087,131.0883
11441,102.0858,3.4508,0.779170284,2.5733,0.1407,72.5548,124.8882,125.7704
11441.5,77.4608,3.497,1.016270148,2.5703,0.0931,65.1344,118.2641,118.6607
11442,57.489,3.6885,1.08095533,2.5849,0.064,59.6188,110.7049,111.6004
11442.5,48.4308,3.9459,1.096800557,2.612,0.0455,56.8351,104.788,105.9262
11443,45.1168,4.0884,1.084048728,2.6459,0.0374,56.325,101.3912,102.8469
11443.5,42.2233,4.1008,1.023712033,2.6625,0.0309,56.3321,99.5399,101.224
11444,42.0405,4.0178,1.181982997,2.6664,0.0307,56.8733,98.6916,100.687
11444.5,42.6761,3.9196,1.089026454,2.649,0.0348,57.4923,99.0883,101.1696
11445,45.3992,3.7872,0.804155658,2.6145,0.046,58.7219,101.0183,102.8933
11445.5,51.6703,3.6147,0.643906277,2.579,0.0654,61.5702,104.6564,106.1817
11446,58.8251,3.4396,0.645272107,2.5617,0.0873,64.9233,109.9252,110.7114
11446.5,64.3225,3.3384,0.645400947,2.5538,0.0954,68.014,115.3679,115.388
11447,67.5042,3.3083,0.630714293,2.5488,0.1001,70.0583,118.909,119.1116
11447.5,69.9163,3.3328,0.635416687,2.5424,0.1018,70.9298,121.035,121.1946
11448,70.5744,3.3748,0.669048688,2.5487,0.1024,71.127,122.1443,122.2837
11448.5,71.6031,3.4412,0.714402695,2.5608,0.1069,71.0976,122.7422,122.8191
11449,76.0621,3.4655,0.683899203,2.5725,0.1132,71.3785,123.5556,123.9505
11449.5,81.6675,3.4253,0.625170098,2.5764,0.1238,72.1341,124.5099,125.3197
11450,83.5922,3.345,0.650512769,2.5759,0.1277,73.1929,126.1817,126.5464
11450.5,81.3451,3.2858,0.677024644,2.575,0.1283,74.0354,127.1202,127.64
11451,80.9261,3.2919,0.635939617,2.5697,0.1318,74.1998,126.5649,127.753
11451.5,81.1934,3.321,0.632304402,2.5605,0.1286,73.7543,125.8683,126.8116
11452,79.0388,3.3691,0.645142639,2.5508,0.1212,73.1823,125.1608,125.4342
11452.5,76.6658,3.379,0.654530766,2.5558,0.1168,72.7621,124.0062,124.6112
11453,74.2403,3.3983,0.675315214,2.5669,0.1152,72.0776,122.4295,122.9571
11453.5,70.9404,3.4251,0.723652004,2.5759,0.1048,70.8765,120.27,120.5428
11454,65.0516,3.46,0.709830704,2.5748,0.0974,69.8327,119.0464,119.2293
11454.5,62.6604,3.4709,0.689222702,2.571,0.0961,70.0286,119.8242,119.9665
11455,67.6112,3.4718,0.676106687,2.5698,0.1046,71.2097,121.6382,122.0651
11455.5,76.2689,3.5135,0.712769873,2.5714,0.1109,72.4899,122.4657,123.692
11456,80.0959,3.5867,0.82825615,2.5798,0.1119,71.8719,121.4044,123.0373
11456.5,75.4112,3.6289,0.799106588,2.5872,0.1075,69.7237,119.9716,120.8721
11457,68.305,3.6154,0.724648711,2.5866,0.1043,68.841,119.1263,119.1546
11457.5,66.4731,3.5824,0.66988444,2.5757,0.1033,69.6447,120.065,120.3184
11458,71.2682,3.5769,0.706608811,2.5728,0.1086,71.3382,121.1831,121.8703
11458.5,74.9662,3.5868,0.72764006,2.5793,0.115,71.5572,121.5714,122.2615
11459,74.6211,3.5789,0.716327106,2.5895,0.1088,70.8541,122.3558,122.5918
11459.5,74.3398,3.5582,0.723509853,2.5883,0.1073,71.1164,122.5537,123.0574
11460,78.1159,3.5455,0.714059289,2.5817,0.1151,72.0356,124.0711,125.3341
11460.5,83.3527,3.5803,0.671861057,2.576,0.1266,73.855,125.5263,126.3782
11461,86.8144,3.7014,0.774864481,2.5771,0.1257,74.298,123.1771,123.3475
11461.5,84.1682,3.883,1.06458489,2.5958,0.0976,71.53,117.4604,118.0018
11462,80.2047,4.0217,1.207695482,2.6278,0.0617,69.2988,110.8712,111.5849
11462.5,68.4048,4.0486,1.067823799,2.6477,0.0492,63.3899,107.4439,107.6365
11463,56.204,3.9557,0.79247945,2.6442,0.0549,60.1395,107.044,107.1217
11463.5,57.4825,3.872,0.861853593,2.6311,0.0678,64.409,108.326,108.3377
11464,61.7822,3.8544,1.026935505,2.6375,0.072,65.7443,110.1735,110.24
11464.5,60.963,3.8974,1.062285209,2.6475,0.0814,65.1091,111.3486,111.4771
11465,58.2155,3.9067,0.865277065,2.6383,0.0854,64.4868,111.8209,111.9814
11465.5,58.8425,3.8169,0.776819328,2.6138,0.0886,65.7446,114.0064,114.1206
11466,66.6277,3.6959,0.791436593,2.5887,0.1013,68.972,117.9335,118.2265
11466.5,76.8197,3.5814,0.811804826,2.58,0.119,71.8115,121.3641,121.6012
11467,83.7175,3.5354,0.797286104,2.5744,0.132,72.9998,123.9539,124.0536
11467.5,85.8613,3.535,0.78204256,2.5683,0.1295,73.4178,125.0575,125.1172
11468,85.5744,3.5615,0.796137391,2.561,0.1303,73.7251,125.2813,125.3526
11468.5,85.9399,3.5709,0.804561931,2.5578,0.13,73.5209,125.7444,125.8943
11469,86.3362,3.5723,0.829085284,2.5595,0.1282,73.4167,125.7918,126.0316
11469.5,86.1109,3.5792,0.865072275,2.5644,0.1235,73.5718,125.6425,125.7543
11470,85.3601,3.6057,0.835363745,2.5675,0.1205,73.295,125.1397,125.3963
11470.5,86.054,3.6142,0.883456559,2.5746,0.1175,73.1651,123.203,123.333
11471,85.7188,3.6316,1.082073406,2.5835,0.1151,71.7532,120.5015,120.5999
11471.5,81.6837,3.6502,1.089425357,2.5951,0.1022,69.2052,118.1205,118.3236
11472,77.372,3.6666,0.927071747,2.5973,0.0906,67.9183,116.51,116.8671
11472.5,76.8122,3.654,0.946288489,2.5855,0.0967,68.6582,117.4323,117.6023
11473,82.0867,3.6116,0.96465847,2.5712,0.1137,71.0083,120.2238,120.3869
11473.5,91.1206,3.6085,0.909107437,2.5624,0.1249,73.0113,121.6375,121.7125
11474,94.5695,3.6374,0.950549682,2.5826,0.1249,71.4046,121.0085,121.2241
11474.5,86.1909,3.7528,1.228424999,2.6135,0.118,68.0304,117.1915,117.8098
11475,71.2848,3.9074,1.354650584,2.6512,0.112,65.0355,113.4139,113.5539
11475.5,62.3183,4.0588,1.275544221,2.6516,0.102,64.4347,111.0823,111.3477
11476,69.6512,4.2222,1.152274887,2.6134,0.1042,68.4781,112.1693,112.9041
11476.5,91.0683,4.2693,1.158243648,2.5763,0.1146,73.4282,117.1321,117.7447
11477,110.6505,4.2946,1.254371133,2.5597,0.1317,75.2912,121.5567,121.8743
11477.5,113.6716,4.1861,1.257810043,2.5794,0.1091,73.4456,124.8215,125.2288
11478,103.2113,4.1018,1.055652737,2.5897,0.0956,71.63,126.0321,126.408
11478.5,93.618,4.0776,0.915462627,2.5856,0.0913,74.5347,127.6395,128.052
11479,95.9526,4.1522,0.919502918,2.5722,0.1109,78.2771,130.0846,131.4139
11479.5,102.0611,4.2609,1.035675035,2.5632,0.1412,79.2721,131.6667,133.3195
11480,103.0717,4.2242,1.131849542,2.5739,0.1508,77.3866,131.4838,132.415
11480.5,99.7167,4.0643,1.115614505,2.5826,0.1354,74.8341,128.8219,129.0937
11481,95.8059,3.8331,0.993462596,2.5852,0.1212,73.7026,124.35,125.0584
11481.5,89.8401,3.6935,1.072945095,2.5776,0.1166,72.4021,119.7978,120.5245
11482,77.9212,3.6633,1.309324137,2.576,0.107,69.3126,115.3756,116.4289
11482.5,64.29,3.7339,1.444032454,2.5808,0.0652,64.6706,110.6211,111.3538
11483,53.1454,3.8464,1.558345867,2.5903,0.0428,60.6783,105.3187,105.8862
11483.5,46.4143,3.9822,1.639300081,2.6027,0.0325,58.7129,101.1324,101.8528
11484,41.5439,4.1112,1.636816251,2.6227,0.0342,57.0257,98.6787,99.2448
11484.5,42.7495,4.2242,1.609331405,2.6432,0.0334,57.8501,97.8547,98.1459
11485,46.965,4.2516,1.50794407,2.6603,0.0319,57.3863,97.5781,98.6449
11485.5,48.0748,4.1804,1.415398248,2.6623,0.0404,57.9936,98.1753,99.7178
11486,52.2125,4.0247,1.208813143,2.6473,0.0535,61.1463,101.377,102.8129
11486.5,61.5187,3.8137,0.921731827,2.6264,0.0726,65.6286,107.0193,107.9788
11487,74.7656,3.6614,0.97125831,2.6016,0.0822,69.9173,113.0011,114.0018
11487.5,88.7369,3.6066,1.067979801,2.5866,0.1061,73.3649,119.7572,120.6533
11488,98.0482,3.6965,1.077235598,2.5746,0.1208,74.2117,123.784,124.4113
11488.5,101.932,3.8542,1.106274891,2.5674,0.1334,74.1489,125.7896,126.5825
11489,104.6818,3.9725,1.140739584,2.5681,0.1367,74.7923,127.4329,128.0188
11489.5,109.8062,4.0104,1.131878714,2.5672,0.142,76.0349,128.3956,128.9813
11490,114.1938,3.9636,1.126805551,2.5632,0.1492,76.996,129.8883,130.5761
11490.5,123.2271,3.9087,1.12440803,2.5553,0.1591,78.4675,130.2954,130.8488
11491,117.2881,3.9013,1.152284674,2.5498,0.1576,77.194,128.702,128.966
11491.5,100.9733,3.9157,1.23866096,2.5614,0.136,73.9281,125.2231,125.2962
11492,83.369,3.9562,1.258413374,2.5762,0.1167,70.2051,120.6179,120.6828
11492.5,77.513,3.9925,1.287174012,2.5876,0.1059,69.2956,118.4588,119.2947
11493,81.072,4.0347,1.339083178,2.5811,0.11,70.6604,118.395,119.2581
11493.5,84.5317,4.0762,1.458577421,2.5698,0.1174,72.3009,119.6064,119.7163
11494,82.0795,4.1804,1.599091674,2.5675,0.1189,71.7523,119.6067,120.7465
11494.5,75.7798,4.3954,1.447554144,2.5788,0.1114,70.6009,119.8665,120.9013
11495,72.7381,4.6663,1.34953453,2.5934,0.1077,69.7664,119.4825,119.7078
11495.5,71.0216,4.8698,1.528366931,2.6041,0.1093,69.028,117.6985,118.9447
11496,67.9169,4.9684,1.582726236,2.6067,0.1078,67.9567,117.7839,119.1231
11496.5,63.8883,4.9268,1.537212674,2.6055,0.1095,67.5573,119.4245,119.5535
11497,73.1829,4.763,1.310511486,2.597,0.1154,71.0847,121.6325,122.8612
11497.5,94.2695,4.4839,1.147471648,2.5707,0.1346,75.7584,126.168,128.0184
11498,117.1283,4.1999,1.033111997,2.5422,0.1472,81.4905,132.1612,133.2852
11498.5,130.7316,4.0249,1.105704297,2.5162,0.1679,81.7543,135.9159,136.1793
11499,130.3561,4.0108,1.299318984,2.5075,0.1674,82.1764,136.7885,137.0057
11499.5,127.2535,4.084,1.351228532,2.5139,0.1584,80.0906,134.22,134.7017
11500,118.1455,4.1492,1.142569029,2.5361,0.1457,78.4095,131.2395,131.3973
11500.5,108.5432,4.2116,1.192240634,2.5708,0.1374,75.266,127.7943,127.923
11501,91.4147,4.3331,1.308792705,2.5838,0.1252,72.2417,125.1745,125.3187
11501.5,83.5574,4.4869,1.266930569,2.5839,0.1177,73.0227,124.4405,124.7079
11502,81.3802,4.6416,1.321141321,2.567,0.1221,73.6323,124.0644,124.3999
11502.5,84.8304,4.6956,1.465158954,2.5687,0.1266,74.4434,125.0643,125.3208
11503,83.9042,4.6749,1.427012444,2.5732,0.1264,74.0391,124.8923,125.1363
11503.5,87.1159,4.5894,1.424231341,2.5801,0.1289,74.2894,124.3946,124.4201
11504,92.0534,4.5611,1.553613146,2.5765,0.1319,73.0467,122.9265,123.1733
11504.5,91.7823,4.6065,1.483657178,2.5681,0.1239,71.2007,122.2225,122.2733
11505,87.355,4.6019,1.276981957,2.5642,0.122,71.8405,122.7508,123.1899
11505.5,90.3265,4.5623,1.051930852,2.557,0.1389,74.0881,123.864,124.6632
11506,99.0728,4.5393,1.245789936,2.5541,0.1596,74.8248,125.317,126.1333
11506.5,100.8917,4.6115,1.463716698,2.5585,0.1473,73.9809,124.9893,125.4869
11507,93.8596,4.6805,1.576817201,2.5697,0.1273,70.9367,122.4724,123.1355
11507.5,84.4711,4.7313,1.576563049,2.5757,0.1165,69.6815,121.8997,122.251
11508,86.5746,4.8156,1.552632449,2.5694,0.1214,72.0168,123.9052,124.7789
11508.5,105.2127,4.9397,1.343502336,2.5645,0.146,76.2979,128.2819,130.4321
11509,123.9746,5.103,1.165669803,2.5581,0.1718,81.4804,132.4071,134.4815
11509.5,130.8512,5.2509,1.390112346,2.5529,0.1779,80.5695,132.1247,133.7068
11510,108.955,5.3026,1.649713776,2.5628,0.1573,74.8849,127.6967,129.1571
11510.5,84.8794,5.2732,1.750146692,2.5879,0.1141,67.8954,120.128,120.6162
11511,66.3897,5.2148,1.879330691,2.6206,0.089,63.1322,113.2548,114.164
11511.5,58.3092,5.2298,1.911015361,2.6372,0.075,62.0536,109.9309,110.6777
11512,56.0127,5.2364,1.641715781,2.6438,0.0953,60.8255,110.1422,110.5706
11512.5,60.1792,5.1362,1.373969216,2.6307,0.1345,64.4356,113.6755,113.9216
11513,74.1672,4.9938,1.209345285,2.6078,0.1966,69.0837,117.3424,117.3454
11513.5,90.8493,4.8757,1.44318379,2.5869,0.1858,73.4602,120.3951,120.7457
11514,96.028,4.8603,1.543765049,2.5845,0.1663,71.8995,122.1548,122.5185
11514.5,93.8929,4.8227,1.473027616,2.591,0.1405,70.7837,121.9282,123.1451
11515,93.0203,4.7557,1.370984137,2.5885,0.1208,71.0312,121.4443,123.3733
11515.5,95.0754,4.6781,1.418068998,2.5761,0.1214,73.0297,122.7451,124.4199
11516,98.4939,4.6291,1.482633941,2.5649,0.1356,75.3242,126.3213,127.0277
11516.5,105.7671,4.603,1.48277257,2.5556,0.1446,76.6304,129.5975,130.0296
11517,118.022,4.5667,1.402576196,2.5523,0.1484,77.1418,131.7922,131.9225
11517.5,123.9672,4.5766,1.311452716,2.557,0.153,77.0977,131.1183,131.811
11518,112.7585,4.6552,1.330937655,2.5747,0.1526,76.404,128.1805,129.9878
11518.5,102.5212,4.7862,1.475936768,2.5894,0.1344,72.5218,124.8372,128.2503
11519,94.735,4.8316,1.459096675,2.5912,0.1173,72.1465,122.9424,126.5909
11519.5,105.3393,4.7755,1.239607006,2.5839,0.1202,74.0774,123.1417,125.884
11520,117.8619,4.6763,1.091795293,2.5843,0.1291,75.8326,125.8951,126.1498
11520.5,120.8514,4.7077,1.284090836,2.597,0.1194,76.1949,123.8245,125.9013
11521,105.3495,4.818,1.538229027,2.6246,0.0867,69.8951,118.0774,120.6752
11521.5,75.8469,4.896,1.68175512,2.6462,0.0723,61.6442,113.1896,114.6321
11522,58.6835,4.842,1.642850564,2.6469,0.0726,62.0081,110.6202,110.8225
11522.5,60.1727,4.7303,1.459610485,2.6186,0.0943,66.5621,111.8255,113.0666
11523,76.8281,4.6331,1.533348103,2.5885,0.1222,72.3223,117.4566,118.7942
11523.5,90.4544,4.62,1.491406522,2.5691,0.1344,75.3866,121.3828,121.8604
11524,92.3629,4.6329,1.26585841,2.5777,0.1172,74.8764,121.6997,121.9009
11524.5,88.007,4.7166,1.106728586,2.6141,0.1015,71.6305,117.2007,118.667
11525,80.6877,4.8222,1.410671978,2.648,0.0675,67.2682,110.383,112.7503
11525.5,66.8755,4.9453,1.810289322,2.6645,0.0479,62.2732,104.8913,106.8751
11526,50.1945,4.9885,1.925224553,2.6653,0.0374,56.888,101.7679,103.3247
11526.5,42.6301,4.9269,1.742044885,2.6561,0.0483,60.5437,103.7228,106.4985
11527,62.9798,4.8027,1.517564957,2.6211,0.0863,66.6087,110.88,113.369
11527.5,100.2099,4.6528,1.292876271,2.5606,0.1594,77.3897,123.7316,124.5188
11528,128.6,4.4914,1.105768641,2.5334,0.1915,85.0744,131.3618,133.2563
11528.5,132.0585,4.4253,1.221870464,2.5448,0.1677,80.6117,131.6281,134.3996
11529,115.0477,4.4502,1.259554461,2.5728,0.1298,75.2504,129.2986,129.9611
11529.5,110.6506,4.5292,1.125079968,2.5789,0.124,73.4212,123.9363,124.8586
11530,108.5626,4.4889,1.160932291,2.5854,0.1198,71.2822,122.1313,122.8747
11530.5,107.6453,4.3999,1.202025441,2.5933,0.1167,70.7884,120.8196,121.0697
11531,97.0778,4.3475,1.141238062,2.599,0.105,68.9327,119.2103,119.4461
11531.5,87.986,4.3494,1.307834143,2.6008,0.0954,67.3118,116.8208,117.8087
11532,78.5695,4.3109,1.405389565,2.6111,0.083,65.1429,113.7837,114.5136
11532.5,71.0933,4.2549,1.264400558,2.6156,0.0725,62.8906,112.6146,112.7185
11533,67.8021,4.1525,1.059992956,2.608,0.0858,64.0211,112.64,113.5447
11533.5,79.0746,4.061,0.909366118,2.5892,0.1095,67.835,114.5665,116.1832
